frame,index,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,1,430.26028596440034,352.68047855266997,2018.7762972639578,2.83012886870566,0.35362720755776755,72.45680903515226,2950.0,,0,1
0,2,429.932932072227,278.0451418744626,1370.199494437107,2.8350314402863095,0.34471758640573846,58.31889507707377,402.0,,0,2
0,3,439.2816635160681,823.9651142808043,3427.8550550857804,2.5994566302013284,0.1229434869669466,113.10331166462791,5676.0,,0,3
0,5,458.3368728431112,344.07273692593577,2219.0634116700694,2.4490020071245184,0.1552787054486733,101.32171669956251,2941.0,,0,5
0,7,525.8121996303142,300.0022181146026,1593.4607190250965,2.495985686484387,0.28595718827495115,73.04588878340553,2598.0,,0,7
0,8,537.0316330565441,59.334124159746935,1489.7826833325207,2.2886762004473824,0.09991328359004932,71.27864953864572,1922.0,,0,8
0,9,565.4886685552408,936.1934439498178,2911.2321158676623,3.1853252652955986,0.40984805795882095,83.6493242519644,5100.0,,0,9
0,11,609.6072413793104,746.1210344827587,1708.3312699344842,2.551808013532961,0.2550535856852371,70.68956979039245,2756.0,,0,11
0,12,613.046363249681,22.759251382390474,1384.9264881434387,2.8674829604176963,0.13602477982378197,46.53730011200836,1779.0,,0,12
0,13,617.1691884456671,626.6240256762953,1284.7829309403828,2.4963063038756625,0.15451475500054693,53.017177342794334,731.0,,0,13
0,16,624.4901029295329,167.35748218527317,1488.0154440877611,2.734996500741037,0.06220064046826388,57.7298153288205,1120.0,,0,16
0,18,647.1465517241379,20.748875562218892,1571.6647683397255,2.180652970170138,0.08529187872223008,75.99128752467188,1810.0,,0,18
0,19,647.1039880730525,721.4804323518449,1580.5009645635246,2.2726886453533077,0.14353901553446594,74.22404827991207,897.0,,0,19
0,22,749.6561108362197,919.7041068777833,1190.5301712198595,3.5889075354997857,0.11187498613444904,22.385030433624276,2676.0,,0,22
0,25,385.88441967530895,141.88490428882966,2431.132121041247,2.4974908658794814,0.22585431311999005,113.10331166462791,2077.0,,0,25
0,33,87.24513531648401,745.7584433012748,2633.775554440372,2.56954271518362,0.14981102951618788,108.39067367860176,3117.0,,0,33
0,34,86.44056919642857,866.8828125,2111.261817739721,3.246177353552065,0.40634226588512057,63.031533063099936,3686.0,,0,34
0,35,106.8399833748961,75.28969243557772,1417.3258742973685,2.4771608450071576,0.16875938879959668,73.6349685316588,1983.0,,0,35
0,38,130.4570943075616,123.44350042480883,1386.6937273881986,2.4503567267563793,0.35203145538057395,78.93668626593823,-40.0,,0,38
0,39,131.38113031293787,952.7365716954694,2522.439482020504,2.735242343422904,0.19357416028594232,96.60907871353635,3522.0,,0,39
0,41,181.23858000522057,399.4262594622814,2256.764515558279,3.1908329279688696,0.3549717748129242,76.58036727292514,3338.0,,0,41
0,43,269.3869410569106,107.2827743902439,2318.6178891248724,2.5106480554901727,0.24191474211966632,101.91079644781578,3662.0,,0,43
0,44,268.5060690943044,663.3492063492064,1892.7132311377577,2.981528359767788,0.35918458463942865,64.20969255960647,3373.0,,0,44
0,45,244.13556618819777,63.730462519936204,2216.118012928803,2.5855896407854337,0.3108868621814847,94.84183946877653,3586.0,,0,45
0,46,236.7896449704142,97.03047337278106,1991.089549096054,2.8127983076514083,0.27520901144996257,66.56601155261956,3452.0,,0,46
0,47,302.23537234042556,623.9538563829788,4429.879706864594,2.924561250963689,0.2536526153574098,127.83030537095968,7849.0,,0,47
0,48,228.5687116564417,455.28466257668714,1920.3999793056614,2.6000235959287954,0.27996246022698,76.58036727292514,3261.0,,0,48
0,49,223.0718657900703,643.4599863976423,2598.4307695451757,2.5727237079137337,0.2307424605548437,107.2125141820952,4138.0,,0,49
0,50,193.671875,359.9208984375,1809.6529866340466,2.0073919387686434,0.04454382304098058,110.74699267161483,1598.0,,0,50
1,1,428.0081893594566,358.70501876676644,1943.4541753524506,2.86523065086877,0.36654067381232497,74.09747231154645,2859.0,,1,1
1,2,429.336427293341,278.441681243249,1171.5568850518525,2.9065799784823985,0.4080814816718041,47.259017773506,83.0,,1,2
1,3,439.9257549493664,824.0073109767521,3411.4009496504887,2.6660680018953546,0.12111152030748958,113.77170945473667,5270.0,,1,3
1,5,458.82298428453663,344.5968899217977,2265.515629808936,2.4317095703348075,0.13329588671949527,106.18692882442089,2819.0,,1,5
1,7,526.7535911557686,292.7542383164241,1550.212471903771,2.511171876375357,0.24006818341561773,72.34713831993511,2558.0,,1,7
1,8,537.1042719955574,59.72530820707619,1411.3526419026052,2.2888734590297934,0.05796207023535587,67.67958100897155,1590.0,,1,8
1,9,569.5102621418717,934.5456038176455,2918.390208679963,3.058440513832064,0.39324139046427437,94.518035547012,4920.0,,1,9
1,11,603.6111384349051,740.003652498312,1682.6544106023618,2.5253911686677415,0.237568201860509,71.76369365606467,2432.0,,1,11
1,12,613.5315340842226,23.12175418456642,1241.5702447163058,2.8151042662884067,0.029838416771063768,42.59146046254244,1548.0,,1,12
1,13,618.0171418724619,625.8435332945035,1165.722438413148,2.3990113078631485,0.09583376192416587,51.34313042059912,674.0,,1,13
1,16,624.7162625079163,167.58446247835246,1594.5542663579247,2.782978422238695,0.16955253061676465,64.1789130257489,830.0,,1,16
1,18,647.2328990076504,21.50997169790865,1600.3887129966292,2.144948027706111,0.07894905901767363,78.76502962251,1425.0,,1,18
1,19,647.530333041235,722.2626356340334,1719.4114244261998,2.3115795612233696,0.15826445432797953,72.34713831993511,1227.0,,1,19
1,25,385.889594890676,142.32794284039042,2353.615774053373,2.477213957968666,0.2316383940842051,112.02137546312534,2103.0,,1,25
1,33,87.63988214604018,746.2021785749365,2715.3514656530488,2.516639938347684,0.0983173065862075,107.93726281603223,3436.0,,1,33
1,34,85.06963766722576,870.790175813311,2093.9828986310254,3.2211165900867815,0.4394322086470319,66.51269168123066,3464.0,,1,34
1,35,107.44526619932043,75.73574829431335,1244.4874680356581,2.5836225508444666,0.07849952159012444,64.76235768961934,1452.0,,1,35
1,38,131.15485459853556,123.96258641062008,1092.7918554293426,2.410711990496002,0.4049344202014789,66.51269168123066,-35.0,,1,38
1,39,131.7300520871397,953.0464270853337,2640.670548677632,2.69108444383876,0.15361530009383703,98.01870353023467,3722.0,,1,39
1,41,181.63039023881865,399.655396794644,2299.3554203134217,3.2351783709095727,0.3149379772042043,72.34713831993511,3126.0,,1,41
1,43,268.896382085733,103.24656685382786,2230.508949976709,2.5427549881253624,0.2654108734984871,95.10148021088244,3448.0,,1,43
1,44,272.0340352260959,665.7804965427985,1997.7145290924018,2.8665305970024813,0.2408573884073737,67.09613634510112,3482.0,,1,44
1,45,244.33982477901066,57.7913645123027,2191.4181574973895,2.5151828631196533,0.2702089006034736,92.76770155540068,3411.0,,1,45
1,46,231.0860224532255,101.74658351108198,1914.8653868227987,3.032225859397841,0.31490657357820273,61.84513437026711,2817.0,,1,46
1,47,302.687304258695,624.2590320712278,4389.254206297353,2.979102188098866,0.2730237673644577,126.024047396016,8096.0,,1,47
1,48,227.64693280932536,447.62382880935576,1955.1230686298595,2.5782877826538364,0.31757926956760574,82.26569760573267,2456.0,,1,48
1,49,222.6840575618023,645.3946453736464,2497.7266060293728,2.611986099731462,0.26553349113197056,94.518035547012,3682.0,,1,49
1,50,194.61233030797854,360.027848407976,1848.9361398054386,2.0942602893794793,0.0888216174955475,108.52070747990267,1814.0,,1,50
2,1,427.0031411437444,361.61222561491826,1964.5770010705626,2.8428451637533327,0.3218522020309395,66.04120142908312,3000.0,,2,1
2,2,430.889053176673,278.8405517636326,1117.9406980652898,2.8544616020864697,0.3630786490861093,48.787193848511855,175.0,,2,2
2,3,440.1392778840028,824.3870210573931,3478.764907710351,2.6913514578637194,0.1515056819804831,111.85356638439302,5508.0,,2,3
2,5,459.5538081913674,344.80189156203204,2135.332179540354,2.5336410287639075,0.10155775935480155,98.76431925430448,2630.0,,2,5
2,7,527.2922680519632,289.77592548136874,1553.4556480300541,2.5665407394569497,0.2859020860963957,64.25630409316194,1934.0,,2,7
2,8,537.6411360437472,60.561330833247304,1373.775982880657,2.3318273512452827,0.04554381808119402,63.06637253588117,1548.0,,2,8
2,9,571.1378121361665,934.5110688359262,2901.6481024291743,3.049687627912896,0.3612832305788743,92.81466146790059,4637.0,,2,9
2,11,601.150609735987,738.0125044789012,1824.1650773114309,2.5578116666112414,0.22546606497534785,82.1052774523736,2470.0,,2,11
2,12,613.3544004032965,23.76607226280481,1458.8560892262324,2.999320205742332,0.08250208433282284,44.62243339802913,1261.0,,2,12
2,13,618.6002587874989,626.4653516529011,1180.4121048225306,2.282140513329678,0.09692414460294775,57.11671474947729,655.0,,2,13
2,16,625.5279966412492,167.93729282646137,1551.670750694133,2.6944330248038035,0.006444559123732351,63.06637253588117,1114.0,,2,16
