frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,6.976798143851508,451.4802784222738,1812.58012847657,2.71151927125168,0.16818160148748484,82.90886898567008,4130.0,,0,0
0,486.9303879710414,101.01447930202339,3236.4498349695996,2.6319635684653018,0.15156543904830425,111.14594755325338,6371.0,,0,1
0,494.12212486308874,283.5972070098576,2194.081083591791,2.7787627558771844,0.07360393348634345,66.08677962625876,4053.0,,0,2
0,499.5849220103986,492.10901213171576,3466.551985850119,3.926049518030085,0.47783298166347105,96.12622491092183,7257.0,,0,4
0,518.171581769437,100.62176050044683,2689.1311418830387,2.2859187400579986,0.07737059971580618,124.9640923841984,3575.0,,0,8
0,536.6940669106116,84.27273915316258,4597.236706364837,2.997254363025497,0.198105167996707,121.35935895003882,8873.0,,0,15
0,542.9525790349418,374.3915696062119,2166.444793929901,3.51287150675366,0.11514041078064138,44.458379021301354,4664.0,,0,18
0,565.7661728395062,100.36246913580247,4866.3901361154185,3.7131730798587417,0.21572109031152525,93.12228038245553,11512.0,,0,20
0,582.8440037771483,225.59206798866856,3181.1772556458195,3.8821155997400494,0.5107482612256415,74.49782430596443,5935.0,,0,26
0,473.01278659611995,512.0149911816578,1362.5892381123172,3.4537125693178123,0.17511513521067484,30.640234190356338,3369.0,,0,30
0,416.98716517857144,651.6958705357143,1076.6137190023246,2.8151772971316946,0.10233321568993874,35.44654543590243,2659.0,,0,33
0,440.0474006116208,142.3144750254842,1178.7478329701792,3.0299221334147477,0.05887308780259315,47.46232354976766,2707.0,,0,41
0,455.8525993883792,476.78063200815495,2946.869582425448,2.804285347443778,0.13828827495623333,103.93648068493424,5994.0,,0,48
0,461.49566724436744,927.1812824956672,3466.551985850119,2.9740063951054725,0.3604982860644597,106.33963630770728,4866.0,,0,51
0,721.1061513336963,165.5302123026674,1103.6492197585214,3.3069267959796793,0.23677401311988605,28.23707856758329,2915.0,,0,70
0,727.9870043318894,981.8503832055982,1802.9675059854778,3.157110105554414,0.12495355843531088,84.71123570274987,4066.0,,0,75
0,732.9392895586652,139.8243272335845,2790.6644669452,2.3869036290428647,0.07604012544591554,115.95225879879948,4517.0,,0,78
0,742.8024068322982,770.1987577639752,1547.6322210658416,2.742225033917888,0.24180486533087,56.47415713516658,3011.0,,0,82
0,752.8438948995363,797.983771251932,2332.2625319012413,2.7552114452781393,0.18230607379298835,81.1065022685903,5305.0,,0,85
0,727.1746031746031,272.3694885361552,1362.5892381123172,3.693743220240453,0.20359745884660913,31.2410230960496,4020.0,,0,87
0,684.0418482999128,917.7353966870096,1378.209749660342,3.7825022739563217,0.018160830824766078,31.84181200174286,3146.0,,0,89
0,684.2870018975332,653.142789373814,5065.852052805581,3.507142346459603,0.38516598636788235,110.54515864756011,8152.0,,0,90
0,612.7428513071895,339.51776960784315,2941.4624822742085,2.8442695514043237,0.02406680728567116,83.50965789136335,5348.0,,0,93
0,645.7363636363636,28.770661157024794,1453.9091517776928,3.4782084302550818,0.016166544268767177,35.44654543590243,3235.0,,0,104
0,655.3488372093024,58.196689002759165,3048.402907487609,2.351711693896616,0.08471843420798886,126.76645910127817,2821.0,,0,110
0,591.0967944688875,153.10454640687198,2867.565446873937,2.8062290414470747,0.26851253906467676,99.7309583450814,5691.0,,0,120
0,119.96768202080237,297.0865527488856,1617.32373412626,2.352166969035762,0.11616775317168092,71.49387977749812,2640.0,,0,128
0,152.51154529307283,995.9482534043813,5073.662308579594,3.077237425305241,0.1454608568739177,124.36330347850513,9616.0,,0,139
0,88.71956856702619,856.7203389830509,1559.6479991797069,2.834685015505965,0.23616581793188068,61.280468380712676,3322.0,,0,151
0,12.377711496746205,861.8104663774403,2215.7094841967482,2.421881450729636,0.10412376087625001,97.92859162800163,3770.0,,0,153
0,18.248307490718496,312.1753658003931,2751.0123991694445,3.2895501192255305,0.4345361842438965,76.3001910230442,5197.0,,0,156
0,29.957897793263648,435.1042392566783,2069.1169912075925,2.986905219027957,0.3175519496163436,78.102557740124,3979.0,,0,159
0,38.10274790919952,330.10274790919954,1005.7206281305198,2.926621516458418,0.19209777663620495,36.64812324728895,1579.0,,0,161
0,40.94976726144298,59.39119472459271,3097.6675977544564,3.0776100265567194,0.3944339235754238,93.12228038245553,6306.0,,0,162
0,49.13475177304964,461.96675531914894,1355.379771243998,2.6952973230377513,0.12221804170805027,57.07494604085984,2253.0,,0,164
0,65.15789473684211,720.5980085348507,2111.7730035118143,3.0073877740206023,0.3451734320628444,72.69545758888464,3804.0,,0,169
0,10.707030040260143,174.63177454320223,1939.9473764835413,2.163565528095597,0.15160108908258765,103.93648068493424,2452.0,,0,181
0,374.1421334922527,825.4579856972587,2016.2475675065857,2.7706317829617935,0.010197467585566033,66.08677962625876,4168.0,,0,200
0,384.1568880847764,625.8407857327475,2324.4522761272287,2.326813374713232,0.05863108617295162,104.5372695906275,4007.0,,0,201
0,386.92284569138275,668.760120240481,2997.936639409375,2.470912953068822,0.12890812975786672,115.35146989310621,5198.0,,0,202
0,388.230105937423,33.18107908351811,2438.6021682089486,2.8698893863568378,0.3344145041253743,88.31596913690944,4770.0,,0,203
0,387.26639757820385,704.9661957618567,1190.7636110840442,3.015014563039131,0.08723967115115908,35.44654543590243,1585.0,,0,204
0,370.92714983101763,139.40630867442735,1599.9008558611554,2.985130253207445,0.21316788470285958,56.47415713516658,3739.0,,0,209
0,323.46886855612587,664.2523990180763,2692.1350864115047,2.8243213158012908,0.3140041278954443,103.93648068493424,2563.0,,0,210
0,242.9242539009241,498.91380093925164,3965.807566481219,2.716047236150665,0.13476014310196352,111.14594755325338,7205.0,,0,222
0,256.8593083846518,324.432970156324,2536.53075983695,3.1131359347410803,0.35050719448623946,82.30808007997683,5200.0,,0,224
0,234.43278597272473,652.4990258836626,2158.6345381558885,3.0016230881596755,0.2707977938318408,84.11044679705661,3205.0,,0,226
0,279.06954887218046,609.0795112781955,3196.196978288151,2.274614732312074,0.04466787261178339,136.97987049806363,5205.0,,0,238
1,518.4354736172918,101.05594405594405,2698.439669678302,2.30843740178809,0.06316169918024628,125.2295587326866,3758.0,0.07027355171587985,1,8
1,494.45815217391305,283.5578804347826,2104.314046284414,2.873841921766809,0.04900271439753132,64.04434053909087,3859.0,0.06891833118539077,1,2
